content,label
"Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google",0
RT @thomasgoubin: RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBote #Win8 #geeks = http://t.co/kWfptH4P (Please RT ;),0
"RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android",0
@VentureBeat I like the #google virtual bookcase thank you for sharing,1
Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly.,0
good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb,-1
RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please.,-1
HTC on ICS: 'reviewing its features and functionality to determine our upgrade plans' http://t.co/UdkGr3Cb  #android #google,0
Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!,1
"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv",-1
"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?",-1
"booiiiii
me feeel like some slp a come on
Gd nite #twitter",0
On Google+ then go here http://t.co/XP4apWAH #GPlus #Googleplus #Google #teamfollowback #socialnetwork,0
#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B,0
#Microsoft drops developer preview of its Roslyn compiler http://t.co/niSKSmL4,0
My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime,0
YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?,0
"Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!",1
#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin,-1
#Microsoft anuncia SQL Server ODBC Driver para Linux! http://t.co/kDbNjYyB  #MS #Linux #Opensource #SQL #Softwarelibre,0
"Just had a look on eBay for iPhone 4s and some have 13,16,24 bids at well over 500 some 530 (16gb white) , they are 499 delivered @apple",0
#Android #Google Ice Cream Sandwich Feature Closer Look - Redesigned Lock Screen And Virtual Button Bar http://t.co/FqsPN4An #DhilipSiva,0
A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe,0
Yahoo! Just received welcome letter to join #TFS Preview. Thanks #Microsoft,0
Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local,1
@Blogger loves @Apple iPhone. My blogpost finally done through iPhone apps.,0
@AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/jXhFHPTJ,0
"#Google #Docs presentations get real-time collaboration, transition effects and more: Google http://t.co/COSF8WUS",0
#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48,0
I'm wit chu!! @ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!,-1
"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft",-1
Ugh idk how to use this thing #twitter #helpme,0
"Great Mission :: Ice Cream Sandwich, #Google mission was to build a mobile OS that works on both phones and tablets",0
#GOOGLE #ANDROID 4.0 out ;-) Available with #SAMSUNG nexus!,1
"I tried to explain why you would do ""The #Twitter "" :   &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs",0
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps",0
Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art,0
"#Google, #Samsung unveil Ice Cream Sandwich powered Galaxy Nexus.. #Android4.0",0
Why are manhole covers round? #Google #autocomplete,0
"@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?",0
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,0
@Obamaphile @vegascharlieb your not in #twitter jail again r u ?,0
Windows Phone 7.5 Mango Update Process Ahead of Schedule. http://t.co/p1hwo73x  #Microsoft #WindowsPhone #Mango,1
Some users are reporting problems with missing mentions. More info from #Twitter : http://t.co/dTQ23G5G,0
The new #Samsungnexus and 4.0 OS make the #iPhone4s look like an old bag phone. Nice job #Google and #Samsung.,1
"Siri is cool but more importantly handy and FUNNY. @Apple please configure it for Canada. What's with the racism, EH?",0
@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit @SoftlinePastel,0
"On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus",1
"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.",0
I have to change my homepage from @apple.  Steve Jobs looks like an owl,0
AND HOW EVERYTIME I #GAIN A #FOLLOWER IT SAY I #LOSE ONE? #FUCKINUP #TWITTER VERY HEAVILY......#PROMOALLDAY #TMW #FOLLOWLIMITISGAY #STEPITUP,0
Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time,0
#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,0
"Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...",-1
One would think the voice recognition on the @apple tech support line would work a little better.,-1
@MSPartners can join: Small Business Specialist Community (SBCS) http://t.co/IlQPKEz0! #Microsoft #MPN,0
Tweet tweet #twitter,0
"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)",-1
#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics,1
"Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android",0
"Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing!: http://t.co/rA5PgOsD",0
#Google releases an Infinite Digital Bookcase http://t.co/FbvZq8Yp by @MeghanKel,0
@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..,-1
@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube It couldn't have 2do w/operator error! #sarcasm Still  @apple,0
Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,-1
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/kHTDQSHo",0
#Google sets alternative to #Microsoft http://t.co/EqAzzbcz,0
Galaxy Nexus Vs iPhone 4S: Which smartphone wins? http://t.co/bF6QUCwt via @productreviews #galaxynexus #iphone4s #google #apple #ics,0
#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?,0
#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!,0
RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter,0
The Great Tech War Of 2012 - http://t.co/OY8PuVhP #Apple #Facebook #Google #Amazon,0
who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..,0
#google #icecreamsandwich event featured #minecraft,0
Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft,0
I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple,-1
"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",1
"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG",0
"Undecided how i feel about new #microsoft #searchengine idea, but could be cool minus the whole celebrity impersonation http://t.co/BdfKJGkz",0
"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail",-1
Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol,1
RT @sanjeevgadre: #Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo in 2008 | Wish 1 of my ex-employers was ...,0
Check out our podacst regarding Sugar's Edge In Tems Of Database Structure http://t.co/Qv4DAw7A #Microsoft CRM,0
@apple has changed life.,1
@Teah2015 I had to inform my #twitter account that you weren't a stranger and give you permission to see my stuff. Not sure why that is..,0
Facebook is becoming trashier and trashier #twitter,0
"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files.",0
did he just say hipster filters? #google #android,0
I'm goin 2 bed #TWITTER dead tonight,0
#twitter i love you!,1
"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",-1
RT @ThisIsYunGFRESH: JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,0
I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple,0
"@Apple store dude ""i hear an accent where ru from?"" me ""no from ct, but ur not 1st 2 tell me that"" dude ""maybe its... http://t.co/93Ztje8p",0
From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty,0
SeNews : Microsoft extends revenue guarantees to Yahoo #Yahoo #Microsoft : http://t.co/bR3MHHVg,0
"#Microsoft CEO Steve Ballmer on Not Buying #Yahoo : Sometimes, Youre Lucky http://t.co/WMCXWysh",0
Cyclone II 1.0.2 http://t.co/n6LR23KJ #c++ #microsoft #music,0
RT @InformationWeek: Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discu...,-1
"Android Beam - sharing contacts, articles, files, and games, pretty cool #Google #ICS",1
"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm..",0
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,-1
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 13,0
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23,0
$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma,0
@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,0
"RT @FierceWireless: #Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/OH8Btu2e #WP7 #Window...",0
"www.geoloco.tv - #Geoloco, future of tech, brands, ads in location revolution - 11-3 San Francisco - keynotes #Google, #Facebook, #Starbucks",0
#Twitter follow me up no stranger shit!!!!!!,0
"Tried explaining #Twitter to my mom, but her ""why would you want to do that?"" argument was pretty bulletproof. #igiveup",-1
#Microsoft HOY Whats Next Stream: Windows PC http://t.co/2MQ0I0Cm  @MicrosoftLatam,0
@apple and I'm looking at the outside & all you see is sticky notes about steve jobs,0
"#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/kj2y69HM",0
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd,0
RT @extremejohn Stuck on Facebook? Im so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook,0
#Oomf dnt start dis sh*t on #twitter,0
"Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, ""I can't actually help u, just direct u back to the web""",-1
#Microsoft freezes some #Xbox accounts after hack reports - http://t.co/w051BfS0  via @CanadaIT,-1
#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft,0
"Cream on the inside, clean on the outside. Ice Cream phone job. #Google",1
"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl",0
Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.,0
@apple please bring back the old Siri app for us old school iPhone 3 users!,0
on hold for another half hour. phone is ringing but no one is picking up.@apple you stink.,-1
#twitter off ',0
"Another Gem from #Microsoft - Curate your personal history with  ""Project Greenwich"".  Available later this month. http://t.co/KgNrbVgp",1
bout to pull up... he see me on #twitter his ass gone flip,0
More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou...,0
@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,-1
Why didn't @Apple merge the address and search bars in Safari ala Crome in iOS 5? #simplethings,0
@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google,0
RT @theunlockr: Nexus S will get Ice-Cream Sandwich too - #Google - http://t.co/Igq9kdIL #android #samsung #ics,0
"Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL",0
This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,-1
@tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #Microsoft Tech Center,0
@apple No location reminders on ipad2! That was the point of updating to iOS 5,-1
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,1
#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the http://t.co/cHyXxdI2,0
Icecream Sandwich looking good so far. #android #google,1
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT #enterprise,1
iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri,0
All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom,1
