content,label
Living the #Dream at @ghhotel on Friday Night!!! @ GH Hotel https://t.co/VQRw1ui5G9,0
@AndrewWaltonx @ElevateSCAu I can appreciate resistance from behind to ensure weight/head/hands over front knee but Im at a loss re side 2/2,-1
@mariovisic do you have a truing stand or are you doing it all by eye?,-1
#beautiful #sunset #melbourne #cbd #nofilter @ Prima Pearl Tower https://t.co/o17RSfS7Ak,1
yesterday's afternoon ros @ East of Everything https://t.co/phgMcF7jww,0
"After 4 months on the road in the regions, I've been set loose in a city with bookshops  #NewBookDay https://t.co/SJsJE3O4Vh",0
@drbarnard @LaunchCenterPro I switched from TestFlight beta to released version and now I can open settings URL from app itself! Intended?,0
@AndrewWaltonx @ElevateSCAu Possibly but that would suggest resistance applied from other side to ensure body outside line of off stump,0
"#spiderman entertaining #erturul on his special day entering into #manhood.
#Pinarbasi #Snnet https://t.co/jlfcYaJoiw",1
@AndrewWaltonx @ElevateSCAu Where was pic taken Andrew? SA Coaching Course?Quandary of images without context,0
Proud of Legacy today #sxmh #eatricewintwice #statechamps #legacy #aascfstates #aussiecheer @ AASCF https://t.co/YnA6YfrUoI,1
"Looking amazing in this limited edition colour  
Such a crazy colour  love it! This is https://t.co/RoYGAS5gX5",1
Here is! KPOP session!!! #midautumnfestmel2015 #CrownMelbourne #melbourne #kpop #dance @ Crown Melbourne https://t.co/LNwJITGERM,0
"This thing is HILARIOUS, feat slamup @ Yarraville Coles https://t.co/kSDkfVCBpp",1
Photobomb level Andy Warhol :P (@ National Gallery Of Victoria - @ngv_melbourne) https://t.co/F7GzLzHzUS http://t.co/l98pmJq6r7,1
"#Lunch at merchantsguild !!
#Spicy #Mississippi #chicken with #Creole #Coleslaw with #cabbage #apple https://t.co/fv3RgZNbv3",-1
@AndrewWaltonx @ElevateSCAu @HomeOfCricket @ECB_cricket Id be interested to know the context,1
Taking a #break from unpacking on the #sundeck #primapearl #primatower #architecture #skies #abstract https://t.co/txQwFJECsw,0
This is so true.  https://t.co/rRmW8y77DF,1
We're one @ St Kilda Beach https://t.co/4iygIYzOkR,0
{Blog}  I finally got around to blogging again and just looking at those photos has made me hungry https://t.co/tDmTlGAh2T,0
@westcoastgk gloves performed well in the #nplfinals vs South Melbourne #standyourground @ Lakeside https://t.co/WDFCUUGVev,0
HOMEBOUND!!! See you soon P-town  #Perth #home #family #friends #love #holiday #kindof #converse https://t.co/eZ3YpKHk3q,1
"Spiced Cherry Pudding, Milk &amp; Cocoa Nibs #fancynance #hightea #prettyflamingo #adrianozumbo https://t.co/YCieQwVH6A",0
So cute. Sweet dreams Grace. I love you and miss you so much. #Grace #Cats #MissHer @ Melbourne https://t.co/94WhVu3iw5,1
Chouxmaca with Mandarin Jelly &amp; Mandarin Chantilly #fancynance #hightea #prettyflamingo #delicious https://t.co/9xC7leWbRz,0
Long overdue catchup in Melbourne :) @ Naked for Satan https://t.co/yihbLQQTxI,1
Brownie #fancynance #hightea #prettyflamingo #adrianozumbo #delicious #no3 #foodporn @ Fancy Nance https://t.co/dL8CN3ohS7,1
Scones with Jam &amp; Cream #fancynance #hightea #prettyflamingo #adrianozumbo #no4 #delicious #foodporn https://t.co/7ixgWAbAWR,1
"Rainforests, beaches and countryside, oh my! Spent a wonderful weekend at https://t.co/uflypK2xhb",1
"Congratulations to our amazing coach, Margarita, for winning Best Pom Choreography!! We'll be sure to https://t.co/mySgM5LOOG",1
Grilled Octopus with Roasted Beetroot &amp; Lardo Di Colonnata #fancynance #hightea #prettyflamingo https://t.co/K9ELQIOzHb,0
"Chicken Ciabattino #fancynance #hightea #prettyflamingo #adrianozumbo #no7
#delicious #foodporn @ https://t.co/vheW4hmfBP",1
Congratulations Frank! @ANZCA  https://t.co/Vzw1CJRLdJ,1
"And for dinner: vegetable rotolo with honey roasted pumpkin, spinach, semi-dried tomatoes, Persian https://t.co/x6ksjgr8ac",0
"Rainforests, beaches and countryside, oh my! Spent a wonderful weekend at https://t.co/UGIL00pD6L",1
Ma wingman for the night deejay_hch  @ Ultraglow Paint Party Australia https://t.co/26vOy61a53,0
@atulmathew @Jazz_CB Dubai is messed up though. My dad took 3 attempts too.,0
@Jazz_CB @atulmathew it isn't but the very first time I just got thrown.,1
Lonely heart #lovefailure #abandoned @ Tempura Hajime https://t.co/jYGV0pVHhQ,-1
Live looping &amp; layering vocals in real time stage for Survival. Ableton is cool for that. Can't even https://t.co/Lss7uPlX0u,1
Luna park: 10/10 Another amazing Sunday with these lovely girls! Can't believe we're already https://t.co/hYUIvJBpLC,1
"@redrock_bball met him at an event here before fiba Oceania &amp; he said he hates that name, would kill anyone who calls him that. Id be scared",-1
End of the weekend and going into the new week I thought this may make Monday a little bit more fun https://t.co/tlSFRQ9pxF,1
Because Jose said so   @ Hello Jos https://t.co/U9wy68wYt9,0
@jasminejgreen has #beautiful  #colorful  locks and #metallic  #makeup that you can get with https://t.co/Q8yPw1i95W,1
...beerd @ FedEx https://t.co/FFMcoRdUHc,0
What a lovely afternoon celebrating kate0c09 the most beautiful lady who is #readytopop #babyshower https://t.co/FioO8ILXEi,1
"How #gorgeous are these #candyfloss #curls!?  @dari_vasahuri is not so bad, herself!  This #lovely https://t.co/fhsNBirNJy",1
"Well, fuck. https://t.co/AdSvLyCq2h",-1
"What can I say, @joannetrentini makes me smile with all my teeth. (Of which I think I have more than https://t.co/FCZVLl0yOU",1
@atpthom sure hope so,1
$2000 #REWARD: #FindBella #MISSING https://t.co/MtdJ9BotJH #Cavoodle Pascoe Vale #Melbourne #VIC https://t.co/0hGetOTnTC,-1
"It's me!!!!Had a good time. And my skin was burned
#Australia#kilda beach## @ St https://t.co/NsoVsZsviE",1
#Sunset #Beach #Godscreation @ St Kilda Beach https://t.co/6IR5H4viqL,0
I've had worse Sundays... @ St Kilda Beach https://t.co/CmMgO9GQHx,-1
What a day!!! Thank you to all who made this one of the most beautiful days of our life. Thank you to https://t.co/kGAY1x1uIT,1
Walking past Canada Lane after a delicious dinner and games night with our favourite Canadians! https://t.co/932YCZq8Oj,1
Do not waste today worrying about tomorrow . The Mountain feels flat when we goes to https://t.co/ZXH2phdWEp,0
....and our other view just before being playfully photobombed by a couple of Australian celebrities. https://t.co/JsZSfih4gq,0
Such a nice day with this lady.  #Beach #Desserts #Beer #Fries #IceCream #BbqChicken TOO MUCH https://t.co/g8hqGs3alB,1
Who doesn't love a feather boa on their birthday???  @ Oscar Cooper https://t.co/MMpxvBzsPh,1
you know where to contact me.,0
#escalator #blackandwhite #trainstation #traininsane #traininstagram @ Footscray Train Station https://t.co/9iFm9Nxk9S,0
Our happy faces :) #potd @ Lygon Street https://t.co/0Q0hpjflGC,1
Hitting a 0 and winning 1st Place with outlaws_allstars Shooters. Pretty sjk day tbh  @aascf @ https://t.co/L4LiLTH5kS,1
@alaero I didnt. VW might be buying Red Bull and consensus is Audi is the brand they would slap on the car,0
We did it!! Green stole the show and took home 1st place! So proud to be https://t.co/K500HOgEI6,1
"Everyone's favourite part of a sunset. When she whispers goodnight for now....

#hopelessromantic https://t.co/q4ETfX3AGp",0
stay up to do work tonight or sleep early and go to class tomorrow hmm decisions,1
How I love spring in Melbourne  (at @unimelb) [pic]  https://t.co/cKIHB8BPaF,1
Attack of the gypsy feet!  up up and away again! #airportstyle #nomad #wheretonow @ Melbourne https://t.co/UwN2hfobtJ,0
Spotted these young punters supporting #pancarefoundation at the #caulfieldcupcarnival @ Caulfield https://t.co/JkK8EWS3Oa,1
Burgers at Hello Sam #PeaceLoveBurgers.... Then I bleached my hair grey  @ Hello Sam https://t.co/Oa0lr8GUJR,0
What a year it's been- PVSC 2015  #PVSC #Pacoenation #Lastgames Thanks lachiestafford for photo https://t.co/tS1kCmaifm,1
"What's not to love? Perfect weekend, perfect ending, perfect sunset.....makes me a happy woman https://t.co/ITzsZWkLTV",1
That view ...and my ridiculous beach attire   #toocool https://t.co/M5OlEcBnIM,-1
"Awesome run, glad that my Inky is getting stronger  #DragonAgeInquisition #PCGaming #GoodNight",1
"Dressed to the nines. 

#EDFUA #EDFL #umpiring #presentationight #celebration #winner #fun https://t.co/wGUNkwpmY2",0
"After a night out last night, Jen and I stirred late for a brunch trip to 'Three Bags Full' in https://t.co/u2eVsy1nQF",0
#TheEndOfSeeing #Friends #BookClub #Author #Baller @ Fitzroy Street - St Kilda https://t.co/YS7xDZMuzS,0
"@theafloffseason @Richmond_TT at the very least, we are going to make Collingwood go to their max for him #GoTiges",-1
"Fanciful fun and galore, times like this lasting evermore. 

#EDFL #EDFUA #style #dressedup https://t.co/KzTLOqEct0",1
Just one more look before heading home happy as can be. I never take sunsets for granted the best https://t.co/O63TLB2Eb1,1
Well... Now I can say that I've been to Australia - sort of - for 12 hours! #Melbourne #australia https://t.co/DTcpy3K3LR,0
"""A stage dive into a mosh pit of hops"". Indeed!... (RuinTen IPA (2015)) http://t.co/lBx5Eff00e #photo",0
I'm at Anytime Fitness Hawthorn https://t.co/6WbnhBvxub,0
Atomic theatrical infrastructure #Melbourne #arts @ Arts Centre Melbourne https://t.co/EW3Ym5BUAa,0
Sunday with these boys. Thanks for making me smile all day! #day2 @ Abbotsford Convent https://t.co/ZfJV6H34Ut,1
Golden gay time  #onlymelbourne @ Brighton Beach https://t.co/PrDAqQ3qig,1
Pimpd my ride. #fixie #pennyfarthing #whitewall @ Scienceworks https://t.co/nhpEVZ3b2l,0
@chvylvr6972 @darka5sa5sin @FloHePl @ThatGuyCoe groupme has shat itself it would seem.,-1
Sirsasana. Headstand. This #asana represented so much to me when I finally achieved it. For many https://t.co/IIdCPDnsw8,1
@ThatGuyCoe @chvylvr6972 @darka5sa5sin @FloHePl I can't post shit on there... Floppy is havin problems n all,-1
What is a kool hobby that I could take up? I'm not normal :(,-1
@groupme yer app has pished itself..,0
Well that uber trip was amusing. Uber driver trying to sell me a new crypto currency with a built in network effect.,1
@groupme maybe ur fixing the picture quality n it's down for maintenance #wishfulthinking,0
Fully sick #epworthrichmond #richmond #Melbourne #australianlight #spring #hospital @ Epworth https://t.co/Vvwon2Mzgi,-1
@alaero rumoured for 2016-2017 only. If VW buy they them will be the engine supplier from 2018 onwards.,0
@DesignTimes @sodaflux nope. That's an (exaggerated) visualization of Earth's gravitational anomalies.,-1
@whereisdaz @dr_krystal science will always play second fiddle when bundled in the same portfolio as industry.,0
 Vroom Vroom  Kart racing tonight with my only love  #vroom #auscarts #portmelbourne #sunday https://t.co/A3UzT44IEu,1
This was a stunning exhibit! I can't wait till my catalog book arrives ^^ @ngvmelbourne https://t.co/lRc5s9d9kh,1
#Sugarpill Cold Chemistry palette is in stock Meteoric shades for them sexy smoky eye nights. https://t.co/G36Bxt59vI,0
holy waters took me to the otherside... COOINDA! (at Korova) [pic]  https://t.co/AGt04WzwfJ,0
Pretty eyeshadows for pretty kitties! Heart Breaker and Sweetheart palettes available at https://t.co/wGsLlC77ja,1
"|Tijuana Style Lamb Barbacoa|
Salsa Borracha Verde, Pickles andTortillas. 
#lamb #Tijuana #fusion https://t.co/bK0sqRpxmi",0
"Suck it, Hamilton.",-1
Right on Target #canoncollective @ Crown Melbourne https://t.co/mEe3mIl18W,1
"Newcastle 1-2 Watford
http://t.co/wTG7wuyVgP via @MailSport shite again ! @Hill2002Matt",0
@ just got in with gifts from Sydney. Omg so cute! #kitty #cute!!!!! @ Altona Shore bitches! https://t.co/6Ma3Q60ioY,1
I was very excited when I was listening to the specials for the day - matcha fritters! But https://t.co/wCKigxHA0j,1
@darka5sa5sin @ThatGuyCoe @chvylvr6972 @FloHePl fuck no it's just a server issue apparently,-1
"One of our loyal clients freshened up!

#freshcut #faded #classic #gentlemen #salon #loyalty https://t.co/fHWlSB5DNR",1
"@JulieBishopMP  My birthday wish today, will emoji queen reply and follow back ",1
"So this is real, a black and white pony.. @ Royal Melbourne Show https://t.co/fg8EcHOa3a",0
"@startupaust Hello - Checked out ""For Good Purpose Project"" Group on Linked In. You may be interested. Just about to hit 10,000 members",1
Some graffiti at Jewell Station #fulltimepork #brunswick #melbourne http://t.co/owPcP8quAo,0
WTAF was that!? #f1,-1
South Melbourne (Market)  really love it #melbourne #Australia https://t.co/Cw8psNgjNq,1
Vegies in Spring Cooking. Handson cooking for novice/experienced cooks. Visit our web now http://t.co/lMmKfn0wQ3 http://t.co/9qmdmaBRSF,0
@antoranthony thanks love!,1
@thepandahaus Target special! $20!,1
@PaulBerriman9 aww thanks Mr. Found it from @UnitedArtworks,1
@NickJMB thanks hon,1
@Brissiegirl yay for finishing things!,1
Killer tune to bring the weekend home.   http://t.co/2O5nrefQjI #onelove #homegrown #rateit,0
@longzheng such a good video. those witty puns. wow.,1
"I used to love tree climbing when i was young. I would go as far as the branches let me. Now, I can even look down to the road from my room",1
I didn't know where is the starting point but i hate it when my hand full of my own sweat ,-1
welcome back @ChrisEriksen8 ,1
go on son!!! quickly becoming a favourite #TOTCRY,1
@LouisePotter37 Thank you for following me I'm following you back ,0
"Fuuuuuuuu, it will rain tmr ",0
Amazing lunch at @st_ali !! @ St Ali https://t.co/Aql9Df1X6m,1
made the deadline for a uni assignment with 20 seconds to spare. so proud..??,1
"Congratulations Molly Cochrane and the Box Hill SSC team, Champion School of Victoria! @ Nunawading https://t.co/k5dgXtIUC1",1
You're in the wrong neighbourhood kid. #squad @ Galactic Circus https://t.co/IJoe7nnAVI,-1
"Life is a journey, just enjoy the ride. @ Crown Melbourne https://t.co/qet9Zf2PV4",0
"Flashback, two days ago was Friday 18th of my baptism day = 11 months https://t.co/S0NJOkLMES",0
@kangg that what it should be krub and also online &amp; mobile top-up as well.,0
Been eating a lot of Japanese food this whole weekend... But this salmon/seaweed fusion thingy of a https://t.co/b6FWVVQBpz,0
"@psychepi @ShareThis If the show was about overcoming alcoholism, it would have been, you gotta bottom out, first. Here, well help.",1
Go to bed by 11:00 p.m. when possible because your body creates a cortisol surge after 11 p.m. to keep you awake ,0
Saturn Snoozes While Her Plush Toy Mr Owl keeps watch! Shhhh The Scarecrow Walks At Midnight! #CatNap https://t.co/OdxQeOMRYd,0
Don't forget. #280515 #TaurusPlatoon3 @ Hoo Haa https://t.co/hdJSzLcpvq,0
"@kangg I just can't see the point why these things couldn't  happen if they really want to have a better ticket system. But yeah, Thailand",1
Martha Wainwright in solo mode at her SOLD OUT gig tonight at the Thornbury Theatre! :D https://t.co/ViZlwNb5jx http://t.co/BIL1t5fmS3,1
Do you know what your kitty cat is up to this moment #YouTube #CatsOfInstagram #birdynomnom #BirdieTv https://t.co/jiuc9HeSN1,0
"There are many ways to avoid plagiarism, such as cite your source, paraphrase or use direct quote, check your understanding of paraphrasing.",0
@BiIlionaires @Brutus303 It's looks like the car from GTA 5,0
Terrace views. @ High Street https://t.co/hePBCgitSU,0
Dublin dealing with the conditions much better. Far better tactically also it has to be said. Not looking good for Kerry. #AllIrelandFinal,1
@SkyTheBook15 Thank you for following me I'm following you back ,0
@Kandi Girl I feel so sorry for you just watching the ski trip instead if saying thank u they bitch about not calling them,-1
